transaction_id,customer_id,order_date,product_category,channel,payment_method,order_value,discount_applied,returned_flag,region,loyalty_member,signup_date,engagement_flag
bcafbd9f-7fc5-4bb5-9dc8-efa887f54e6f,CUST101001,04-11-2025,beauty,app,card,111.05,0,0,south,0,18-08-2024,1
cd4c77b5-794a-4bd7-826a-2b32b5aab241,CUST101076,14-12-2025,toys,app,card,151.03,1,0,east,0,21-01-2024,1
39b38680-707d-4a63-b738-2f2f865d3682,CUST105736,17-12-2025,home,web,wallet,361.65,0,0,central,0,03-12-2024,1
2f96ef0b-e975-4aa4-8092-758b16eddbf2,CUST104254,26-11-2025,toys,app,card,18.39,0,0,west,0,15-08-2024,1
327a0fa7-f79c-499f-851f-5f4175221fc1,CUST106236,29-11-2025,home,web,card,9.62,1,0,central,0,03-04-2024,1
f03887fb-086a-4778-92df-586560011294,CUST105195,19-12-2025,home,web,card,46.25,1,0,south,0,22-10-2024,1
56947396-dc5f-44f8-a4e0-4fdd0c25e41d,CUST105023,09-12-2025,toys,app,card,35.2,0,0,south,0,04-03-2024,1
0c5d9494-de83-441f-bd4c-c2abf12691a6,CUST103222,07-12-2025,sports,web,card,47.81,0,0,east,0,29-01-2024,1
87a719fd-43ac-4ea9-b4a7-144cc0ce9689,CUST105305,03-12-2025,apparel,app,card,285.37,1,0,west,0,09-09-2024,1
73907585-c797-40f6-8cc0-c45bba5dc9b4,CUST102660,06-11-2025,toys,web,card,127.58,0,0,west,0,02-09-2024,1
cf323bfc-90f4-469e-a85c-d79a19a33a3f,CUST105352,15-11-2025,toys,web,card,3.82,0,0,central,0,23-02-2024,1
d5d1f14a-46da-46d3-866e-ea71819fb08b,CUST104955,28-11-2025,toys,app,card,34.82,1,0,south,0,07-09-2024,1
3bff2eff-c7d2-4160-a3cd-41d89df30186,CUST104399,19-11-2025,home,web,netbanking,132.33,0,0,central,0,21-06-2024,1
18b96028-889f-4f35-abb9-7baf8f7b5937,CUST102125,21-12-2025,home,app,upi,184.28,0,0,south,0,16-09-2024,1
64223806-f82a-443a-9316-2b056a697c3c,CUST104069,26-11-2025,grocery,app,wallet,33.84,0,0,west,0,01-04-2024,1
a456649a-76ca-4f8e-8fd8-6a30fee54425,CUST103272,10-11-2025,beauty,web,upi,91.02,0,1,north,0,05-01-2025,0
8efb5671-297b-45ca-a50a-8b0fb69886a9,CUST102958,09-11-2025,grocery,app,card,5.43,0,0,north,0,15-04-2024,1
e9b7a8b2-e135-437c-b364-a656f03b903f,CUST106441,22-11-2025,apparel,store,card,74.64,0,0,east,0,05-03-2024,1
275a3831-59de-4b49-8b26-5f3ec8e1f51b,CUST103251,06-11-2025,grocery,web,wallet,42.09,0,0,central,0,10-06-2024,1
c3056bbf-4602-4710-99c0-caf27d3dddd0,CUST100220,01-12-2025,home,web,card,294.67,1,0,east,0,08-01-2025,1
052e5fee-4b70-4c7b-85b9-52468f7dc51b,CUST104042,07-12-2025,home,app,wallet,214.77,1,0,central,0,21-08-2024,1
36b40a20-2ec4-4c50-bbfd-4bc22527ba18,CUST104777,18-12-2025,apparel,web,netbanking,188.31,1,0,north,0,24-03-2024,1
acbfa40f-2c00-44eb-bccf-ffe95c77ec88,CUST105736,04-11-2025,grocery,web,card,85.99,1,0,central,0,03-12-2024,1
63dcd51f-8ccd-4cc4-93cf-392b797023e2,CUST104091,06-12-2025,electronics,app,netbanking,13,0,0,central,0,24-04-2024,1
1eeb9693-3176-48b5-8df4-824d368e3fcc,CUST100141,26-11-2025,home,app,card,17.23,1,0,west,0,25-01-2024,1
07558b25-9993-4ab4-b7ac-26b57b121fb6,CUST100787,17-11-2025,home,app,netbanking,37.02,0,0,central,0,08-12-2024,1
7cbc0399-c34a-453f-a2de-ea026fa76e55,CUST101022,06-11-2025,apparel,web,card,16.17,0,0,east,1,09-10-2024,1
d11c176d-175e-4f9b-b815-c780b8bc4f6c,CUST101346,26-11-2025,sports,app,upi,170.44,1,0,south,0,12-01-2024,1
f3fc25a4-bebe-44c2-8d1a-95d3a044a276,CUST105194,03-12-2025,grocery,app,wallet,101.65,0,0,north,0,15-01-2025,1
bfac169c-482b-4ffc-bd4e-c48b56d14ba7,CUST101978,28-11-2025,apparel,web,wallet,142.12,0,0,north,1,20-01-2024,1
f387256a-36da-4625-bda2-f6fe588b9064,CUST102001,20-12-2025,beauty,web,card,51.55,1,0,central,0,25-05-2024,1
ded401ea-2c6c-483b-80f2-77cf4ed27cda,CUST104944,15-12-2025,beauty,store,card,10.08,0,0,south,0,31-03-2024,1
30fc6348-a6a0-4652-bac9-efaa022f91f5,CUST102659,09-11-2025,home,web,wallet,16.58,1,0,west,0,11-06-2024,1
fd3cc5ab-d258-44d3-a0df-aa26ef2e3b1d,CUST100420,19-12-2025,grocery,web,upi,66.21,1,0,north,0,15-01-2025,1
9696d1be-8b62-405b-9afb-28ad1a19aff1,CUST103792,09-11-2025,home,web,card,15.18,1,0,south,0,21-06-2024,1
b48f6d63-7192-484a-b56a-8d26b0c8d258,CUST103697,06-12-2025,apparel,app,card,36.71,0,0,west,0,01-06-2024,1
0a12bd70-925a-4a74-af02-1b6fb87e6123,CUST105093,13-11-2025,electronics,web,netbanking,60.51,1,0,west,0,18-12-2024,1
000d0b34-3b5b-470b-88cb-03ba57a70143,CUST106040,02-12-2025,beauty,web,wallet,237.82,0,0,south,0,10-06-2024,1
7ae1e9ea-f881-40b1-a404-d50aa3357d2c,CUST100435,26-11-2025,toys,store,wallet,19.5,0,0,south,0,08-05-2024,1
4c7e5bfb-7999-4871-9517-5fbd91e12f17,CUST101932,12-12-2025,home,web,card,14.9,0,0,south,0,13-03-2024,1
ee64c83b-57da-4891-9085-7ce054d595de,CUST104241,07-12-2025,apparel,web,upi,76.85,0,0,central,0,09-07-2024,1
876b2449-435f-4039-aba6-1d2acba35863,CUST102027,13-11-2025,toys,app,card,109.19,0,0,central,1,09-07-2024,1
036acfb8-1d80-4604-adb1-9e625cd7a103,CUST102876,06-12-2025,apparel,web,upi,753.56,1,0,central,0,08-03-2024,1
0f2b6f7a-600f-42d2-a14a-3ec289340a38,CUST100150,10-12-2025,toys,web,wallet,112.75,0,0,north,1,16-07-2024,1
bbc5e6a3-8865-469b-8e82-aea7cce974fe,CUST104517,18-12-2025,apparel,store,wallet,41.9,0,0,central,1,21-03-2024,1
deb6dba9-877b-41c4-8288-fd57c3cb51c6,CUST105728,04-12-2025,beauty,web,netbanking,26.47,0,0,west,0,13-11-2024,1
90c4e720-abe8-40ff-ae5a-57d3151895b6,CUST106347,16-11-2025,grocery,web,card,4.5,0,0,east,1,03-08-2024,1
14025a32-6313-4f4c-bc04-764127f30bbf,CUST105389,16-11-2025,apparel,web,upi,95.23,0,0,central,1,17-12-2024,1
69b73f92-b428-4f85-b45e-9ee94dce65a5,CUST100220,05-11-2025,toys,web,card,120.14,0,0,east,0,08-01-2025,1
be1631cc-8287-496a-9b25-c8f7202600f9,CUST104240,18-11-2025,apparel,web,wallet,43.55,1,0,north,0,24-07-2024,1
5f7bd06b-3365-49cf-a062-0194b0b0d149,CUST103190,20-12-2025,sports,store,card,7.48,1,0,south,0,24-02-2024,1
34b93de2-cae8-43b2-b8a0-5dbceafed9a9,CUST106103,28-11-2025,apparel,app,upi,51.16,0,0,south,1,02-02-2024,1
5a4149f3-f6ac-40f8-b7e3-71885889e4e5,CUST105854,21-11-2025,electronics,web,upi,594.21,1,0,west,0,26-12-2024,1
6d48156b-aa1a-428c-b2b4-92e1fee9fc2a,CUST106424,14-12-2025,sports,web,wallet,47.55,0,0,east,0,30-11-2024,1
8a3ae748-2a97-4938-8b68-dfa2af52b55f,CUST103510,07-12-2025,home,web,card,35.71,1,0,south,0,23-02-2024,1
179ec8b4-b9fd-4904-9f8b-5c6900eb2765,CUST104703,06-11-2025,electronics,web,netbanking,74.93,0,0,north,0,22-12-2024,1
6f99bec4-9719-4dba-83d8-3f72bb12c6ea,CUST106273,08-11-2025,home,web,card,436.96,0,0,east,0,23-05-2024,1
ebc9f9d4-e1bd-4766-86e3-3ea12907f16e,CUST103745,13-12-2025,apparel,app,wallet,59.73,0,0,east,0,07-05-2024,1
f3074f6e-216f-4584-b4e1-986d27bdbd68,CUST105445,27-11-2025,home,web,upi,7.63,0,0,south,0,15-01-2025,1
bff8ae97-32df-4836-a064-be90949bba9e,CUST106128,28-11-2025,beauty,web,card,86.16,0,0,central,0,26-05-2024,1
ffbb585e-e469-4762-9d5d-834de8b25a42,CUST103688,24-11-2025,grocery,app,netbanking,45.56,0,0,east,0,03-01-2025,1
a8ced61e-4677-4b7b-a4e3-81d974987c49,CUST101010,23-11-2025,beauty,app,upi,188.5,0,0,south,0,08-11-2024,1
e14c7183-26da-402c-9fe7-da0274af6b1d,CUST100998,13-11-2025,apparel,app,card,331.47,0,0,central,1,25-04-2024,1
a2482444-5a61-49e5-a750-69834cbd549a,CUST100757,21-11-2025,grocery,web,netbanking,614.62,1,0,east,0,13-07-2024,1
50b5205d-1ee8-43ef-874d-62ae44498922,CUST103071,23-11-2025,electronics,app,netbanking,19.45,0,0,north,0,01-03-2024,1
4f649a1e-92f0-4ef3-adab-5ba17590cbf0,CUST103092,09-12-2025,sports,store,card,31.15,0,0,north,0,11-09-2024,1
75d520e4-360e-41ef-ad2f-ca0ce17b6a6f,CUST103987,12-12-2025,apparel,web,netbanking,7.66,0,0,west,0,28-11-2024,1
bff364bb-658b-4d0d-96ab-abfca35c438b,CUST103115,02-11-2025,toys,store,upi,66.57,0,0,north,1,19-03-2024,1
4a33e2b5-a5f3-4348-9e22-16ed14a537b1,CUST106316,20-12-2025,home,app,card,12.15,0,0,central,0,04-04-2024,1
17f870da-2590-40c2-a28e-2f6c367eee63,CUST101854,20-11-2025,home,store,netbanking,124.25,1,0,east,1,29-01-2024,1
3fd16b50-de0b-4550-b716-5b7d7566e8e2,CUST105656,11-11-2025,toys,web,card,223.13,0,0,east,0,16-01-2024,1
d617aa7a-4d23-4591-a3ac-b1a57f94be60,CUST100659,23-11-2025,grocery,store,upi,127.15,0,0,north,0,31-10-2024,1
fe5a7001-4105-42fb-9930-bd8d7d21f436,CUST103881,10-12-2025,apparel,web,wallet,39.12,0,0,east,0,25-03-2024,1
7e5f3887-1581-42e5-829a-0f48ffdc4c2c,CUST104211,23-12-2025,apparel,web,wallet,95.07,1,0,north,0,16-06-2024,1
e9601bf9-a20a-4bf8-9af6-4d6367c76021,CUST105044,22-12-2025,electronics,web,card,142.99,0,0,central,0,15-08-2024,1
da6ee318-71d9-41cf-a594-a6f622f69c90,CUST103243,29-11-2025,grocery,web,card,131.33,1,0,east,0,08-02-2024,1
9b8c7828-6d0f-4352-a26c-3b6be8c52f17,CUST101262,10-12-2025,grocery,web,card,39.06,1,0,east,0,16-11-2024,1
36145d93-a541-4676-996a-a10897f89348,CUST102380,10-11-2025,apparel,web,card,38.17,1,0,west,0,09-10-2024,1
df72e8ba-8375-4ade-b947-cf961c150951,CUST101762,29-11-2025,home,app,netbanking,498.37,0,0,south,0,13-09-2024,1
f4644da4-73e9-4c06-a2c6-1dc3ea647edb,CUST102681,03-11-2025,home,web,wallet,47.94,0,0,east,0,01-12-2024,1
8830129c-a19a-4594-859a-e4ef01516637,CUST103398,30-12-2025,home,app,upi,248.83,1,0,west,0,31-10-2024,1
ec195861-67ca-490a-ab57-257226bba2b9,CUST104037,23-12-2025,home,web,wallet,28.58,0,0,south,0,30-12-2024,1
0c627049-28ab-4085-9d06-4529c8810834,CUST105469,15-11-2025,home,web,card,235.94,1,0,west,0,25-04-2024,1
4058732b-484e-44c1-b53c-e210eec733ef,CUST105910,13-11-2025,apparel,web,wallet,43.78,0,0,central,0,17-04-2024,1
991433c1-92ed-4a33-ab61-6c29774bee5c,CUST102973,14-12-2025,electronics,web,upi,70.32,0,0,west,0,29-04-2024,1
4e86881e-3c86-4140-8d86-6b138e3eb5b3,CUST100567,24-11-2025,toys,app,upi,20.71,1,0,east,0,16-09-2024,1
f28ec266-78ae-469f-b9ef-6b1f3c9db5c2,CUST105181,10-11-2025,grocery,web,card,98.42,1,0,north,0,06-09-2024,1
72a9cd82-dec1-4796-8a9d-12efbfc6f7c3,CUST103077,19-12-2025,toys,web,card,39.67,0,0,north,0,14-04-2024,1
099f46f6-1632-4f9c-9205-694cca7cc70c,CUST103506,17-12-2025,sports,web,card,32.5,0,0,central,1,18-03-2024,1
8ff3f723-033d-445a-bfff-86d6f31a639f,CUST103857,25-12-2025,grocery,web,card,26.84,0,0,east,0,08-03-2024,1
3adff521-09fd-4477-87b3-d168bdf3f5bf,CUST104332,06-11-2025,electronics,web,card,8.47,0,0,central,0,02-12-2024,1
ce9f477f-8c70-4cd8-ba46-866d32e371a9,CUST105765,08-11-2025,home,web,card,29.9,0,0,north,0,05-06-2024,1
e376f64f-4eca-49df-a6c6-b91a252f0835,CUST106201,18-12-2025,home,app,wallet,77.84,0,0,west,0,27-10-2024,1
93531a2c-5299-4dc0-bd7a-28d8ba8272c6,CUST106113,04-11-2025,home,app,card,12.75,1,0,east,0,10-11-2024,1
c56bfb25-f3b6-44e5-b390-960ba6965a1a,CUST105248,16-11-2025,toys,web,card,37.45,0,0,north,0,12-09-2024,1
d8d60dc2-6588-4be5-bfdd-109a896986b9,CUST105759,31-12-2025,home,store,wallet,32.57,1,0,central,0,10-01-2025,1
ee937d42-589b-4946-aea9-1d46a8b03bb4,CUST100317,10-12-2025,beauty,web,card,59.49,0,0,central,0,13-07-2024,1
c955ddbf-4336-42c2-9623-a31aed128509,CUST105500,30-12-2025,sports,web,card,23.18,0,0,central,0,26-10-2024,1
0b85831f-07c0-48d8-9fd5-6acb652c5ca8,CUST100470,10-11-2025,grocery,web,card,140.52,0,0,north,0,21-01-2024,1
504910da-a5af-44d9-a5f0-627929cbd5a1,CUST104896,26-12-2025,sports,web,card,409.01,0,0,west,0,20-06-2024,1
23bf0b4b-6691-4895-9177-42f1a9f3c9b4,CUST101062,24-12-2025,home,web,card,126.33,1,0,east,0,12-08-2024,1
b2bb2641-5f05-4952-b0e1-cd1060af0539,CUST102304,23-12-2025,sports,web,wallet,38.33,1,0,south,1,26-06-2024,1
5dfb21ac-cabc-4d94-80c6-ac2eedd5702e,CUST101164,19-11-2025,beauty,web,card,16.47,0,0,central,0,17-02-2024,1
3f29dbfa-0c25-4fa3-a615-e0fbb88062e2,CUST102825,01-11-2025,beauty,web,card,17.54,0,0,west,0,07-07-2024,1
69aa42f1-e26c-40f9-b2c4-93a1dbf7248b,CUST102650,22-11-2025,home,app,card,88.67,0,0,east,0,01-06-2024,1
6b2c4ce5-b43e-4885-94e2-d058dafda871,CUST100300,15-12-2025,electronics,app,netbanking,163.4,0,0,west,0,14-08-2024,1
8665e736-7bb7-4420-abfa-64a8dca5f606,CUST105525,08-11-2025,home,web,card,89.73,1,0,east,0,04-04-2024,1
ddca9b32-32c7-47b5-b9c5-b34ab480421e,CUST105145,20-11-2025,electronics,app,card,261.23,0,0,west,1,24-06-2024,1
c051a400-76b1-4390-9d93-5bc3f5014d52,CUST105489,29-11-2025,apparel,store,upi,11.6,0,1,west,1,11-01-2025,0
2558bbc7-81a9-4448-bc63-c48dd0752221,CUST104920,01-12-2025,grocery,web,card,75.18,1,0,east,1,09-04-2024,1
1eefbef7-5a77-4638-9340-c7318f5ff43d,CUST106099,02-11-2025,apparel,app,upi,11.42,0,0,east,1,29-08-2024,1
b1d82b7d-fc2d-4569-bb53-6372e0a1094f,CUST103742,22-11-2025,beauty,store,card,21.23,0,0,east,0,05-03-2024,1
177b1a33-0e84-42c1-836b-aa03fc432a1f,CUST103776,14-11-2025,beauty,app,card,5.42,1,0,south,0,09-01-2025,1
ae13483e-aa49-4ed7-b364-2d86fbff7a6e,CUST105561,18-12-2025,beauty,web,card,9.79,0,0,south,1,13-06-2024,1
b4e6e5ac-9d08-4f4b-8477-61f8133aa31e,CUST102239,05-12-2025,electronics,app,card,143.85,0,0,south,0,19-09-2024,1
216840c9-7c69-4fbd-993c-2cc9cdeacf1d,CUST100320,14-11-2025,toys,web,upi,117.8,0,0,west,0,15-05-2024,1
8597c9fc-531c-4aac-a2c0-90777093f0a4,CUST104907,14-11-2025,toys,web,wallet,11.17,1,0,west,0,13-05-2024,1
0e819082-c0af-4a9e-aceb-3358315ed5b2,CUST103045,04-12-2025,apparel,web,netbanking,117.67,0,1,west,0,17-02-2024,0
34e88fc1-2095-4caa-8c4c-81c39e4f4ff1,CUST101537,19-12-2025,beauty,web,card,67.42,0,0,north,0,05-03-2024,1
beff0e4b-df3e-49b9-9692-3a060af38f23,CUST105353,17-11-2025,toys,web,card,177.91,0,0,west,0,17-07-2024,1
796299f4-68a2-4198-8621-1529c92e5bcf,CUST106245,06-12-2025,apparel,app,wallet,76.74,1,0,north,0,15-05-2024,1
c3b5d7d0-0f14-4fa9-8274-a50a0cc3f7ad,CUST100350,01-12-2025,toys,app,upi,28.7,0,0,north,0,05-04-2024,1
58d5d5c3-4fb6-4829-8005-002de5191f74,CUST101473,10-12-2025,apparel,web,upi,27.18,0,0,east,0,27-07-2024,1
510a1fd6-33ef-460d-918d-8006ab3aee76,CUST101209,17-12-2025,apparel,web,wallet,40.5,0,0,south,1,09-10-2024,1
3096b718-d049-48dc-ade8-be69e3237791,CUST104360,10-11-2025,grocery,app,netbanking,630.7,1,0,east,0,09-09-2024,1
96a18687-d68c-4aa7-a9d9-74451c4771d5,CUST102733,15-12-2025,home,web,card,49.56,0,0,east,1,05-01-2025,1
122cf86d-a964-4edf-9647-909e5b58d3ee,CUST102937,15-12-2025,beauty,web,card,38.02,0,0,north,0,10-12-2024,1
b10f744b-b8e8-4c7f-bc9b-9b0060d47c66,CUST101001,13-12-2025,home,store,upi,361.06,1,0,south,0,18-08-2024,1
e545500d-8612-4176-abef-7bd50cd15b51,CUST102667,02-11-2025,electronics,web,card,213.43,1,0,central,0,20-10-2024,1
fcc73643-8697-41bc-99b7-69dd121d2892,CUST101923,25-11-2025,grocery,web,card,41.69,1,0,south,0,09-05-2024,1
074e26ec-019d-4f0e-9993-84f8ac12f6d6,CUST103947,08-12-2025,apparel,web,card,24.27,0,0,west,0,15-12-2024,1
3623891a-2845-48be-b266-619f50a9404d,CUST101392,28-12-2025,apparel,web,card,28.49,0,0,central,0,06-07-2024,1
dc8e27cc-356f-45c2-9536-00fe154a89a2,CUST103966,13-12-2025,home,web,upi,189.81,0,0,north,0,04-08-2024,1
9169e577-131c-4e19-b955-65ebc1e62654,CUST102450,04-12-2025,beauty,web,card,15.92,0,0,west,0,12-06-2024,1
d673ab15-bf5b-458d-a893-79e5f7329f87,CUST102217,03-11-2025,apparel,web,upi,14.55,0,0,central,0,16-08-2024,1
c9641599-8855-45c1-be71-a72f0017b336,CUST101945,17-11-2025,sports,web,card,30.18,0,0,east,0,11-07-2024,1
99ab8158-6f56-4e8c-9481-ae53bcbda789,CUST104360,11-11-2025,beauty,web,netbanking,259.91,0,0,east,0,09-09-2024,1
687c18dc-e983-44e4-a760-819ccdd92f18,CUST103629,04-11-2025,home,web,card,205.78,1,0,central,0,06-09-2024,1
f8468da6-54b0-4289-8e3b-d7b80545b270,CUST105517,19-11-2025,sports,app,upi,38.46,1,0,west,0,20-10-2024,1
d95311bf-d903-47f5-9419-2f69f4f8f30b,CUST101544,13-11-2025,beauty,store,card,99.93,0,0,west,1,31-08-2024,1
b2053ce0-60bc-48ea-8ec8-68a0246536c3,CUST100261,21-12-2025,grocery,app,card,47.87,0,0,south,1,05-01-2025,1
243220f8-f0cb-48a2-8b5c-3fb4bb2d6a28,CUST101146,15-12-2025,grocery,store,wallet,29.94,0,0,south,0,08-10-2024,1
5a49a47b-c6fe-4937-a489-be0a43df987a,CUST102202,10-12-2025,grocery,web,wallet,114.2,0,0,west,0,07-01-2025,1
59b88d09-9874-4560-9a7b-803e642fcd77,CUST101137,18-11-2025,electronics,web,wallet,77.32,1,0,north,0,22-09-2024,1
36ff858b-3abc-4957-96be-7c2d90dbf116,CUST100523,04-11-2025,home,web,wallet,15.93,1,0,central,0,15-01-2024,1
c8fd5456-5c7b-48fc-826f-15f07c26f781,CUST102834,30-11-2025,beauty,app,card,393.05,1,0,east,0,10-07-2024,1
fd58e832-6a98-4bf6-be06-342d3b9d0926,CUST104388,12-12-2025,apparel,web,card,176.84,1,0,north,0,13-03-2024,1
f8420065-1447-40aa-8d25-670d9b7e3612,CUST104926,31-12-2025,grocery,app,wallet,21.09,0,0,south,0,01-06-2024,1
614b31eb-8035-413e-9723-fe8d679dedfc,CUST102565,01-11-2025,electronics,app,upi,11.92,1,0,central,0,28-12-2024,1
fc16f8dc-5cd2-4f8c-9767-26575ea43864,CUST103084,05-11-2025,home,web,netbanking,90.49,1,0,east,0,26-08-2024,1
dd2f549a-8c9b-4ce3-ac44-9a8144f05f3b,CUST104943,25-11-2025,apparel,app,upi,47.43,0,0,west,0,19-11-2024,1
345d0881-9c56-4c85-b9fa-98df5a14c692,CUST102263,13-12-2025,sports,web,card,36.94,1,0,central,0,15-08-2024,1
d91b1b21-e4eb-47ba-a097-18ab02095362,CUST105139,18-11-2025,sports,web,netbanking,192.85,1,0,west,1,12-08-2024,1
85eaf78c-8185-4c3b-956a-a9db789ce8d6,CUST106285,13-12-2025,grocery,store,card,33.21,1,0,north,0,26-06-2024,1
0d57b9be-5d7c-4178-88a9-2ff0a1d95666,CUST105708,25-12-2025,home,app,netbanking,142.32,0,0,east,0,26-11-2024,1
5e28fbe4-2027-43b3-9ac2-d06720e2a8f3,CUST102900,29-12-2025,toys,app,card,114.72,0,0,central,0,04-10-2024,1
3e8cb1c0-e134-486f-88cb-a375e0f26a33,CUST103751,13-12-2025,beauty,store,card,22.55,1,0,south,1,20-07-2024,1
c88d5e3a-d8a6-4de5-9b73-bde8f3356970,CUST104711,24-11-2025,toys,app,card,9.63,0,0,west,0,13-06-2024,1
f9435ed3-969e-4541-b39c-97730695c2a3,CUST102238,26-12-2025,electronics,web,card,21.26,1,0,west,0,05-07-2024,1
31a3b3fb-dfcd-4cac-8604-aa8b6223398b,CUST105193,07-11-2025,home,store,card,39.14,1,0,south,1,25-09-2024,1
fa2b7db4-fecb-4faf-8e79-ae2679534c23,CUST102790,02-11-2025,apparel,web,card,371.31,1,0,south,0,01-09-2024,1
35ed4a36-c909-4269-acee-a0b0a295565a,CUST105478,19-11-2025,toys,web,card,37.88,0,0,central,0,04-11-2024,1
65e58830-67f1-491b-817b-8499f057e19f,CUST104091,12-12-2025,grocery,app,card,48.27,0,0,central,0,24-04-2024,1
03d18735-24c5-44d9-aafa-37889ab45ec9,CUST102878,25-11-2025,beauty,web,wallet,18.14,1,0,east,0,31-07-2024,1
e9ebbb93-9081-446b-af09-06eaa3d2a7b4,CUST100385,15-11-2025,grocery,web,card,228.53,1,0,south,0,07-02-2024,1
7c50f7e8-1a93-413f-b81d-7561f0bbef94,CUST103142,25-11-2025,home,web,wallet,44.4,0,0,north,0,04-04-2024,1
30603630-2951-4c7b-b165-2e3ae6e3d8b8,CUST101053,03-12-2025,beauty,web,card,444.2,0,0,central,0,16-05-2024,1
1fe0fe07-94e7-4f7b-87e8-33d03e47b0fb,CUST104059,16-12-2025,toys,app,wallet,27.81,1,0,west,1,17-09-2024,1
13e6c4a1-14b5-4daf-8eb9-fff2e5e220f1,CUST102834,07-11-2025,apparel,web,card,699.39,0,0,east,0,10-07-2024,1
2c11ab08-4177-47ca-a0e9-4f79e9077340,CUST101070,28-12-2025,apparel,app,card,25.17,0,0,central,0,13-09-2024,1
f6f618a7-9537-4ae7-bd85-73e3e43572f1,CUST102650,21-11-2025,sports,web,card,67.95,1,0,east,0,01-06-2024,1
0062a404-47bd-423f-820f-075cf54d646c,CUST101467,02-12-2025,beauty,app,card,26.41,0,0,west,0,20-03-2024,1
8fab18f1-d3bc-4112-a60d-756dc6164ea0,CUST104247,26-12-2025,toys,app,wallet,94.43,1,0,central,0,27-10-2024,1
d186ea7a-aeee-4782-b59a-fcdefb5121cc,CUST101881,09-12-2025,electronics,web,card,40.06,0,0,central,1,13-06-2024,1
7ae7c5e2-8052-4196-8c70-26f160c053c1,CUST105316,05-12-2025,beauty,web,card,69.29,0,0,south,0,02-03-2024,1
b865906c-a4e5-485d-a11d-4957694f9d61,CUST100099,06-11-2025,apparel,web,card,11.08,0,0,central,0,18-05-2024,1
b04cad31-de05-47c8-99e6-63a7390050a2,CUST102604,12-11-2025,sports,store,upi,71.84,0,0,south,0,26-02-2024,1
30535592-d842-458f-8120-78d8a48412ca,CUST103983,13-11-2025,toys,store,card,8.9,1,0,south,0,16-06-2024,1
6ab3f05b-812e-4499-8f76-10c0b4da47e6,CUST100166,03-12-2025,apparel,web,card,58.35,0,0,central,0,27-02-2024,1
88b62ac1-8ac7-4d03-8ae7-6af883162972,CUST101379,30-11-2025,beauty,store,upi,12.4,0,0,south,0,18-01-2024,1
5bb45443-6bd9-4c9b-a368-4b67725eae29,CUST102106,06-12-2025,home,web,wallet,13.76,1,0,south,1,14-03-2024,1
8bc05a36-1e95-427f-8ea4-e41b0fdf53cc,CUST100166,30-12-2025,toys,web,card,250.17,1,0,central,0,27-02-2024,1
c5ec4970-842b-4399-8088-147fe2dcaf4b,CUST103507,16-12-2025,beauty,web,card,39.66,1,1,west,0,25-06-2024,0
5a8732c0-a80c-4365-ac27-48c5aa1e95cf,CUST104071,02-11-2025,apparel,web,card,49.94,0,0,north,0,10-10-2024,1
ce9224ff-811c-410a-8949-7e46ee28a096,CUST101425,03-11-2025,grocery,app,wallet,51.31,0,0,central,1,22-11-2024,1
9c14ce83-7aaa-40b6-96ac-df56a9373597,CUST103483,16-11-2025,grocery,web,card,43.03,0,0,central,1,23-07-2024,1
2a9a5e0a-1716-4b92-871c-123dddeff4d2,CUST106495,30-12-2025,beauty,web,card,40.96,0,0,west,0,29-10-2024,1
02077efa-3802-4e59-ae08-f6e1148c6275,CUST105742,04-12-2025,toys,store,upi,115.63,0,0,south,0,17-10-2024,1
3277b8fe-e5d5-4e41-b664-c8764ff7935f,CUST100374,20-11-2025,electronics,web,upi,49.09,0,0,east,0,01-01-2025,1
60dc93a9-27df-45eb-bf4b-c47737b17ebe,CUST100834,22-11-2025,apparel,web,card,18.78,1,0,central,0,07-01-2024,1
1b8330c8-0dde-4500-9a15-dffbe0774a3e,CUST103176,02-12-2025,toys,app,card,95.04,1,0,north,0,29-07-2024,1
8dbdd912-6912-470e-96ee-1f518ae11504,CUST101579,26-11-2025,electronics,app,card,68.88,0,0,east,0,15-11-2024,1
f975ffa7-1d62-4f2d-bd0b-d4c881bbb723,CUST100504,18-12-2025,electronics,app,card,14.8,1,0,west,0,28-06-2024,1
ccfc8c55-0158-4bf8-bfbb-ad173e0149fb,CUST101655,11-11-2025,sports,web,card,30.36,0,0,central,1,24-04-2024,1
28d1baed-66c8-4dcc-99f7-36b16c02f48b,CUST100395,02-11-2025,electronics,app,card,18.41,1,1,south,1,15-05-2024,0
44f10a73-e8d0-45db-8ac7-18c49f503e5a,CUST103398,23-11-2025,apparel,app,card,270.04,1,0,west,0,31-10-2024,1
1bd0629c-6267-44b3-af46-68a209e68dc5,CUST103146,14-12-2025,electronics,web,netbanking,65.26,0,0,east,1,25-09-2024,1
64788b31-a8d8-4796-83e6-17ef304d59a4,CUST100041,23-11-2025,beauty,app,card,635.43,0,0,east,0,20-03-2024,1
459ad816-74fb-4993-8ace-f645518ecc5e,CUST103111,23-11-2025,sports,web,card,11.55,0,0,east,0,23-10-2024,1
26f61bce-197b-4473-b5be-61e94aa7a934,CUST103339,11-12-2025,apparel,web,wallet,12.59,1,0,south,0,15-02-2024,1
24e49abe-6c84-4a92-9393-ac85caaae531,CUST103918,20-11-2025,home,web,card,53.32,0,1,north,0,03-06-2024,0
